# CSV file produced by Simufact Forming 2022
# Date of creation: 15.01.2025 17:24:10
#
# Units in this file
# Size of dimension one: - [-]
# Force: Kilonewton [kN]
# Length: Millimeter [mm]
# Velocity: Millimeters per second [mm/s]
# Temperature: Degrees Celsius [¡ÆC]
# Time: Second [s]
# Density: Kilograms per cubic meter [kg/m©ø]
# Stress: Megapascal [MPa]
# Heat transfer coefficient: W/(m©÷¡¤K) [W/(m©÷¡¤K)]
# Strain rate: 1/s [1/s]
# Temperature gradient: Kelvin per meter [K/m]
Increment; Time [s]; Stroke [mm]; PointID; x [mm]; y [mm]; z [mm]; Effective plastic strain [-]; Equivalent stress [MPa]; Equivalent stress [MPa]; Temperature [¡ÆC]; Contact [-]; Effective plastic strain rate [1/s]; Contact pressure [MPa]; Contact pressure [MPa]; Material flow (absolute value) [mm/s]; Flow defects [-]; Flow defects zones [-]; Element density [kg/m©ø]; Flow stress [MPa]; X temperature gradient [K/m]; Y temperature gradient [K/m]; Z temperature gradient [K/m]; Temperature gradient [K/m]; Total displacement [mm]; Total displacement [mm]; X displacement [mm]; Y displacement [mm]; Z displacement [mm]; Axial displacement [mm]; Radial displacement [mm]; Tangential displacement [mm]; X velocity [mm/s]; Y velocity [mm/s]; Z velocity [mm/s]; Radial velocity [mm/s]; Tangential velocity [mm/s]; Total displacement normal direction [mm]; Total displacement normal direction [mm]; Equivalent elastic strain [-]; Maximum principal plastic strain [-]; Intermediate principal plastic strain [-]; Minimum principal plastic strain [-]; X plastic strain [-]; Y plastic strain [-]; Z plastic strain [-]; XY plastic strain [-]; YZ plastic strain [-]; ZX plastic strain [-]; Axial plastic strain [-]; Radial plastic strain [-]; Tangential plastic strain [-]; X thermal strain [-]; Y thermal strain [-]; Z thermal strain [-]; Maximum principal stress [MPa]; Intermediate principal stress [MPa]; Minimum principal stress [MPa]; Mean normal stress [MPa]; Mean normal stress [MPa]; Triaxiality [-]; Stress vector (absolute value) [MPa]; X stress [MPa]; Y stress [MPa]; Z stress [MPa]; XY shear stress [MPa]; YZ shear stress [MPa]; ZX shear stress [MPa]; Axial stress [MPa]; Radial stress [MPa]; Tangential stress [MPa]; Friction ratio [-]; Friction stress [MPa]; Friction stress [MPa]; X friction stress [MPa]; Y friction stress [MPa]; Z friction stress [MPa]; Radial friction stress [MPa]; Tangential friction stress [MPa]; X contact pressure [MPa]; Y contact pressure [MPa]; Z contact pressure [MPa]; Radial contact pressure [MPa]; Tangential contact pressure [MPa]; X nodal reaction force [kN]; Y nodal reaction force [kN]; Z nodal reaction force [kN]; Grain size in m-6 [-]; ASTM grain size number [-]; Contact heat transfer coefficient [W/(m©÷¡¤K)]; Arc Displacement X [mm]; Surface normal y [-]; Surface normal vector (absolute value) [-]; Die Life (Nf) [-]; Die Life cycle [-]; VOID [-]; Surface normal z [-]; Surface normal x [-]; Arc Displacement Z [mm]; Arc Displacement Y [mm]
73;0.00412398;12.7777;1;50.726;8.43376e-82;30.2977;3.12074;19.8718;19.8718;1120.29;0;0;0;0;10.6189;0;0;7850;42.2276;-815.319;0;15146;15167.9;54.4652;54.4652;35.6135;0;-41.0928;-41.0928;35.6135;0;-0.074283;0;-10.6187;-0.074283;0;0;0;0.000242658;1.22485;0.541987;-1.76684;0.524145;1.22485;-1.749;0;0;0.404358;-1.749;0.524145;1.22485;0.000434224;0.000434224;0.000434224;1.38893;-11.7424;-13.3919;-7.91512;-7.91512;-0.398309;17.4531;-12.8823;-11.7424;0.879355;0;0;2.69672;0.879355;-12.8823;-11.7424;0;0;0;0;0;0;0;0;0;0;0;0;0;7.66071e-08;0;-8.74817e-08;12.2511;10.0996;0;-2.39706e-05;0;0;159299;3358.39;-0.211614;0;0;-0.00222596;0
73;0.00412398;12.7777;2;48.7399;1.68675e-81;30.3321;3.4123;20.937;20.937;1121.02;0;0;0;0;10.6677;0;0;7850;42.2707;530.879;0;17027.5;17035.8;52.4353;52.4353;34.4839;0;-39.3048;-39.3048;34.4839;0;-0.0728355;0;-10.6675;-0.0728355;0;0;0;0.0002299;1.21841;0.654052;-1.87246;0.653195;1.21841;-1.8716;0;0;0.0930506;-1.8716;0.653195;1.21841;0.000472063;0.000472063;0.000472063;1.44356;-2.50383;-12.939;-4.66642;-4.66642;-0.222879;12.0898;-11.8231;-2.50383;0.327697;0;0;3.84757;0.327697;-11.8231;-2.50383;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0715e-07;0;-1.21519e-07;12.2515;10.1002;0;-2.34655e-05;0;0;157736;3376.28;-0.458459;0;0;-0.00224222;0
73;0.00412398;12.7777;3;48.9705;0;28.2507;3.2056;49.9605;49.9605;1072.89;0;2.46365e-05;0;0;10.6566;0;0;7850;52.2459;4039.57;0;28612;28895.7;41.2199;41.2199;33.9295;0;-23.3217;-23.3217;33.9295;0;-0.0238955;0;-10.6566;-0.0238955;0;0;0;0.00033932;1.15598;0.801414;-1.95739;0.623725;1.15598;-1.77971;0;0;-1.35445;-1.77971;0.623725;1.15598;-0.000506037;-0.000506037;-0.000506037;58.234;23.2128;3.88577;28.4442;28.4442;0.569334;62.7403;22.9826;58.234;4.11602;0;0;-2.09692;4.11602;22.9826;58.234;0;0;0;0;0;0;0;0;0;0;0;0;0;4.30673e-06;0;-1.53754e-06;10.7766;10.4744;0;-7.17373e-06;0;0;131701;3674.4;-0.272907;0;0;-0.00223856;0
73;0.00412398;12.7777;4;51.2142;0;28.02;3.11073;52.2209;52.2209;1070.01;0;8.74908e-05;0;0;10.6003;0;0;7850;52.41;379.897;0;27020.4;27023.1;43.4517;43.4517;35.6951;0;-24.7374;-24.7374;35.6951;0;-0.0158833;0;-10.6003;-0.0158833;0;0;0;0.000325352;1.17949;0.737575;-1.91707;0.431792;1.17949;-1.61128;0;0;-1.69498;-1.61128;0.431792;1.17949;-0.000539157;-0.000539157;-0.000539157;57.3551;27.6894;-2.20412;27.6135;27.6135;0.528782;63.3618;26.891;57.3551;-1.40574;0;0;-4.81962;-1.40574;26.891;57.3551;0;0;0;0;0;0;0;0;0;0;0;0;0;-3.00266e-06;0;-1.70192e-06;10.7424;10.4795;0;-4.52167e-06;0;0;130376;3689.57;-0.204915;0;0;-0.00221979;0
73;0.00412398;12.7777;5;31.319;0;29.659;4.48553;16.8394;16.8394;1215.24;0;0;0;0;10.9065;0;0;7850;27.7299;-8027.53;0;8381.26;11605.5;45.3221;45.3221;20.2277;0;-40.5445;-40.5445;20.2277;0;-0.0392028;0;-10.9064;-0.0392028;0;0;0;0.000344831;1.10026;0.568675;-1.66894;-1.65113;1.10026;0.550868;0;0;-0.397641;0.550868;-1.65113;1.10026;0.00241604;0.00241604;0.00241604;2.23021;-10.5796;-14.7768;-7.70873;-7.70873;-0.457779;15.9127;-4.13153;-14.7768;-4.21783;0;0;6.40475;-4.21783;-4.13153;-14.7768;0;0;0;0;0;0;0;0;0;0;0;0;0;-4.71059e-11;0;2.48914e-11;15.4203;9.43469;0;-1.18844e-05;0;0;164256;3301.63;-2.52165;0;0;-0.00232003;0
73;0.00412398;12.7777;6;33.5618;0;29.6836;3.15515;10.349;10.349;1191.99;0;0;0;0;10.8906;0;0;7850;29.4528;-12531;0;12509.1;17706;32.6183;32.6183;23.3493;0;-22.6858;-22.6858;23.3493;0;-0.0422606;0;-10.8905;-0.0422606;0;0;0;0.000251489;1.20558;0.624646;-1.83023;-0.164431;1.20558;-1.04115;0;0;2.29298;-1.04115;-0.164431;1.20558;0.00167337;0.00167337;0.00167337;-8.77417;-11.1985;-19.3509;-13.1078;-13.1078;-1.26658;24.0135;-11.1568;-19.3509;-8.81581;0;0;0.314986;-8.81581;-11.1568;-19.3509;0;0;0;0;0;0;0;0;0;0;0;0;0;-6.87528e-11;0;-5.7747e-11;14.6315;9.58677;0;-1.29572e-05;0;0;178830;3134.76;-0.235487;0;0;-0.00231513;0
73;0.00412398;12.7777;7;31.4631;0;27.3329;3.17198;13.4553;13.4553;1190.94;0;0;0;0;10.902;0;0;7850;29.5179;-12858.3;0;10984.8;16911.6;31.1056;31.1056;22.2784;0;-21.6858;-21.6858;22.2784;0;-0.0215614;0;-10.902;-0.0215614;0;0;0;0.000310404;1.26156;0.85572;-2.11728;-1.34727;1.26156;0.0857131;0;0;2.60486;0.0857131;-1.34727;1.26156;0.00183338;0.00183338;0.00183338;-0.913089;-8.07191;-15.5389;-8.17464;-8.17464;-0.607541;17.266;-7.34657;-15.5389;-1.63843;0;0;-2.1602;-1.63843;-7.34657;-15.5389;0;0;0;0;0;0;0;0;0;0;0;0;0;-3.73541e-10;0;-3.33338e-10;14.5885;9.59504;0;-6.33154e-06;0;0;170972;3224.73;-0.247647;0;0;-0.00231854;0
73;0.00412398;12.7777;8;33.6935;0;27.5417;2.54455;14.2674;14.2674;1156.52;0;0;0;0;10.8868;0;0;7850;35.6722;-20452.9;0;17736.8;27072.4;24.6171;24.6171;21.7613;0;-11.457;-11.457;21.7613;0;-0.025118;0;-10.8868;-0.025118;0;0;0;0.000254907;1.0622;0.180991;-1.24319;-0.254164;1.0622;-0.808038;0;0;1.31207;-0.808038;-0.254164;1.0622;0.00106916;0.00106916;0.00106916;-9.17351;-16.2184;-24.2664;-16.5528;-16.5528;-1.16018;30.2645;-14.2298;-24.2664;-11.1622;0;0;-3.17099;-11.1622;-14.2298;-24.2664;0;0;0;0;0;0;0;0;0;0;0;0;0;2.96064e-10;0;-5.26564e-11;13.4349;9.83396;0;-7.53503e-06;0;0;169218;3244.82;0.0235907;0;0;-0.00231391;0
73;0.00412398;12.7777;9;31.0887;0;-0.125683;2.75139;44.3347;44.3347;960.965;0;0;0;0;10.8695;0;0;7850;80.222;14750.3;0;24983.2;29012.6;13.611;13.611;11.0313;0;-7.85757;-7.85757;11.0313;0;0.0235542;0;-10.8695;0.0235542;0;0;0;0.000945472;0.929977;0.412143;-1.34212;0.021224;0.412143;-0.433367;0;0;2.22616;-0.433367;0.021224;0.412143;-0.00279776;-0.00279776;-0.00279776;56.399;49.4412;10.9259;38.922;38.922;0.877913;70.9541;26.2126;56.399;34.1546;0;0;-18.8438;34.1546;26.2126;56.399;0;0;0;0;0;0;0;0;0;0;0;0;0;-2.77754e-08;0;4.04441e-08;7.7409;11.4257;0;-1.16459e-05;0;0;135277;3633.45;-0.0296024;0;0;-0.00230649;0
73;0.00412398;12.7777;10;33.147;0;-0.0723663;1.84156;46.966;46.966;968.453;0;0;0;0;10.8732;0;0;7850;78.0816;-7898.79;0;17681.9;19366;19.5641;19.5641;13.0599;0;-14.5286;-14.5286;13.0599;0;0.0127869;0;-10.8731;0.0127869;0;0;0;0.000624908;0.562791;0.524905;-1.0877;-1.05355;0.524905;0.528646;0;0;0.469855;0.528646;-1.05355;0.524905;-0.00244528;-0.00244528;-0.00244528;74.0025;42.7409;21.4884;46.0773;46.0773;0.981078;87.7508;23.139;74.0025;41.0903;0;0;5.68818;41.0903;23.139;74.0025;0;0;0;0;0;0;0;0;0;0;0;0;0;-2.52581e-08;0;-3.09547e-08;7.91563;11.36;0;-1.40802e-05;0;0;133551;3653.21;0.0620927;0;0;-0.00231164;0
73;0.00412398;12.7777;11;31.6341;0;-2.46592;1.19066;30.8903;30.8903;915.402;0;0;0;0;10.8699;0;0;7850;94.445;17273.4;0;28044.3;32937.1;17.1459;17.1459;10.6901;0;-13.4044;-13.4044;10.6901;0;0.0182194;0;-10.8698;0.0182194;0;0;0;0.000668494;0.504048;0.424919;-0.928967;-0.91205;0.424919;0.487131;0;0;-0.309554;0.487131;-0.91205;0.424919;-0.00353371;-0.00353371;-0.00353371;50.196;24.8137;19.9565;31.6554;31.6554;1.02477;59.1847;20.4746;24.8137;49.6779;0;0;3.92413;49.6779;20.4746;24.8137;0;0;0;0;0;0;0;0;0;0;0;0;0;6.55874e-09;0;-1.90696e-08;6.60902;11.8807;0;-1.9768e-05;0;0;146093;3509.6;0.102203;0;0;-0.002307;0
73;0.00412398;12.7777;12;33.4877;0;-2.17519;1.06193;35.9069;35.9069;927.908;0;0;0;0;10.8717;0;0;7850;90.6102;-9542.69;0;21243.1;23288;21.0842;21.0842;12.4364;0;-17.0233;-17.0233;12.4364;0;0.0140646;0;-10.8717;0.0140646;0;0;0;0.000533522;0.487306;0.448645;-0.935951;-0.734984;0.487306;0.247678;0;0;-0.97544;0.247678;-0.734984;0.487306;-0.00335844;-0.00335844;-0.00335844;43.0081;39.611;5.99423;29.5378;29.5378;0.82262;54.6732;15.7476;43.0081;29.8576;0;0;-15.2561;29.8576;15.7476;43.0081;0;0;0;0;0;0;0;0;0;0;0;0;0;-4.51778e-09;0;-2.23885e-09;6.91098;11.7516;0;-1.94095e-05;0;0;141589;3561.18;0.132332;0;0;-0.00231208;0
79;0.00446294;13.8279;1;50.726;8.43376e-82;30.2923;3.12074;19.8537;19.8537;1120.26;0;0;0;0;0.968858;0;0;7850;42.2332;-814.913;0;15145.3;15167.2;54.4692;54.4692;35.6135;0;-41.0982;-41.0982;35.6135;0;-0.0687155;0;0.966419;-0.0687155;0;0;0;0.00024249;1.22485;0.541987;-1.76684;0.524141;1.22485;-1.74899;0;0;0.404397;-1.74899;0.524141;1.22485;0.000433615;0.000433615;0.000433615;1.38666;-11.7197;-13.3607;-7.8979;-7.8979;-0.397804;17.4133;-12.8494;-11.7197;0.875326;0;0;2.69804;0.875326;-12.8494;-11.7197;0;0;0;0;0;0;0;0;0;0;0;0;0;-8.46399e-07;0;4.05525e-06;12.2501;10.0998;0;-2.38572e-05;0;0;159327;3358.07;-0.211614;0;0;-0.00538583;0
79;0.00446294;13.8279;2;48.7399;1.68675e-81;30.3267;3.4123;20.9315;20.9315;1120.99;0;0;0;0;0.920757;0;0;7850;42.2766;531.741;0;17026.5;17034.8;52.4393;52.4393;34.4838;0;-39.3102;-39.3102;34.4838;0;-0.0672201;0;0.9183;-0.0672201;0;0;0;0.000229771;1.21841;0.654052;-1.87246;0.653194;1.21841;-1.8716;0;0;0.0930903;-1.8716;0.653194;1.21841;0.000471437;0.000471437;0.000471437;1.44797;-2.47868;-12.9123;-4.64769;-4.64769;-0.222043;12.0532;-11.7911;-2.47868;0.326696;0;0;3.85287;0.326696;-11.7911;-2.47868;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.50809e-05;0;4.34431e-05;12.2505;10.1005;0;-2.33706e-05;0;0;157744;3376.2;-0.458459;0;0;-0.00540228;0
79;0.00446294;13.8279;3;48.9705;0;28.2453;3.2056;49.9603;49.9603;1072.86;0;0.000101013;0;0;0.929293;0;0;7850;52.2487;4039.44;0;28591.5;28875.4;41.2229;41.2229;33.9295;0;-23.3271;-23.3271;33.9295;0;-0.018968;0;0.929099;-0.018968;0;0;0;0.000339489;1.15598;0.801414;-1.95739;0.623736;1.15598;-1.77972;0;0;-1.35442;-1.77972;0.623736;1.15598;-0.00050629;-0.00050629;-0.00050629;58.249;23.2808;3.88268;28.4708;28.4708;0.569869;62.779;23.051;58.249;4.11254;0;0;-2.09908;4.11254;23.051;58.249;0;0;0;0;0;0;0;0;0;0;0;0;0;-9.64542e-05;0;-6.73528e-05;10.7762;10.4745;0;-6.8683e-06;0;0;131701;3674.4;-0.272907;0;0;-0.00539861;0
79;0.00446294;13.8279;4;51.2142;0;28.0146;3.11073;52.225;52.225;1069.99;0;0.00010612;0;0;0.984718;0;0;7850;52.4122;382.667;0;26992.9;26995.6;43.4548;43.4548;35.6951;0;-24.7428;-24.7428;35.6951;0;-0.0111593;0;0.984655;-0.0111593;0;0;0;0.000325682;1.17949;0.737575;-1.91707;0.431807;1.17949;-1.6113;0;0;-1.69495;-1.6113;0.431807;1.17949;-0.000539348;-0.000539348;-0.000539348;57.3546;27.7489;-2.21028;27.6311;27.6311;0.529077;63.3868;26.9507;57.3546;-1.41213;0;0;-4.82441;-1.41213;26.9507;57.3546;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.000152045;0;-5.20706e-05;10.7421;10.4796;0;-4.17294e-06;0;0;130374;3689.59;-0.204915;0;0;-0.00537961;0
79;0.00446294;13.8279;5;31.319;0;29.6535;4.48553;16.8135;16.8135;1215.22;0;0;0;0;0.689625;0;0;7850;27.73;-8025.36;0;8379.21;11602.5;45.327;45.327;20.2277;0;-40.55;-40.55;20.2277;0;-0.0328425;0;0.688842;-0.0328425;0;0;0;0.000344703;1.10026;0.568675;-1.66894;-1.65113;1.10026;0.550867;0;0;-0.397651;0.550867;-1.65113;1.10026;0.00241561;0.00241561;0.00241561;2.20573;-10.568;-14.7743;-7.71217;-7.71217;-0.458689;15.9137;-4.13593;-14.7743;-4.2263;0;0;6.38669;-4.2263;-4.13593;-14.7743;0;0;0;0;0;0;0;0;0;0;0;0;0;1.34484e-08;0;-9.65718e-09;15.4195;9.43483;0;-1.18954e-05;0;0;164302;3301.1;-2.52165;0;0;-0.00548138;0
79;0.00446294;13.8279;6;33.5618;0;29.6781;3.15515;10.3406;10.3406;1191.97;0;0;0;0;0.703956;0;0;7850;29.4566;-12534;0;12507;17706.6;32.6221;32.6221;23.3493;0;-22.6913;-22.6913;23.3493;0;-0.0360581;0;0.703032;-0.0360581;0;0;0;0.000251534;1.20558;0.624646;-1.83023;-0.164437;1.20558;-1.04115;0;0;2.29299;-1.04115;-0.164437;1.20558;0.0016729;0.0016729;0.0016729;-8.77478;-11.1944;-19.3415;-13.1035;-13.1035;-1.26719;24.0047;-11.1567;-19.3415;-8.81241;0;0;0.299353;-8.81241;-11.1567;-19.3415;0;0;0;0;0;0;0;0;0;0;0;0;0;2.27086e-08;0;1.24684e-09;14.6307;9.58693;0;-1.29617e-05;0;0;178854;3134.48;-0.235487;0;0;-0.00547636;0
79;0.00446294;13.8279;7;31.4631;0;27.3274;3.17198;13.4401;13.4401;1190.92;0;0;0;0;0.693504;0;0;7850;29.5214;-12857;0;10984.5;16910.4;31.1094;31.1094;22.2784;0;-21.6912;-21.6912;22.2784;0;-0.0166292;0;0.693305;-0.0166292;0;0;0;0.000310425;1.26156;0.85572;-2.11728;-1.34728;1.26156;0.0857186;0;0;2.60485;0.0857186;-1.34728;1.26156;0.001833;0.001833;0.001833;-0.911648;-8.07365;-15.5186;-8.16797;-8.16797;-0.607732;17.2453;-7.33916;-15.5186;-1.64613;0;0;-2.17277;-1.64613;-7.33916;-15.5186;0;0;0;0;0;0;0;0;0;0;0;0;0;2.7844e-08;0;1.09322e-07;14.5878;9.59517;0;-6.24217e-06;0;0;171006;3224.34;-0.247647;0;0;-0.00547988;0
79;0.00446294;13.8279;8;33.6935;0;27.5363;2.54455;14.253;14.253;1156.5;0;0;0;0;0.706928;0;0;7850;35.6761;-20456.6;0;17736.1;27074.8;24.6196;24.6196;21.7613;0;-11.4625;-11.4625;21.7613;0;-0.0202066;0;0.706639;-0.0202066;0;0;0;0.000254865;1.0622;0.180991;-1.24319;-0.254167;1.0622;-0.808034;0;0;1.31207;-0.808034;-0.254167;1.0622;0.00106874;0.00106874;0.00106874;-9.15556;-16.1905;-24.2305;-16.5255;-16.5255;-1.15944;30.2163;-14.205;-24.2305;-11.1411;0;0;-3.16634;-11.1411;-14.205;-24.2305;0;0;0;0;0;0;0;0;0;0;0;0;0;-5.50356e-08;0;-1.23941e-08;13.4342;9.83412;0;-7.44369e-06;0;0;169248;3244.47;0.0235907;0;0;-0.00547512;0
79;0.00446294;13.8279;9;31.0887;0;-0.131153;2.75139;44.4145;44.4145;960.936;0;0;0;0;0.732775;0;0;7850;80.2311;14741.8;0;24975.2;29001.4;13.6141;13.6141;11.0313;0;-7.86304;-7.86304;11.0313;0;-0.0515866;0;0.730957;-0.0515866;0;0;0;0.000945874;0.929977;0.412143;-1.34212;0.0212259;0.412143;-0.433369;0;0;2.22616;-0.433369;0.0212259;0.412143;-0.00279833;-0.00279833;-0.00279833;56.4477;49.4984;10.895;38.947;38.947;0.876899;71.0079;26.1907;56.4477;34.2027;0;0;-18.8814;34.2027;26.1907;56.4477;0;0;0;0;0;0;0;0;0;0;0;0;0;1.83211e-06;0;-2.50793e-06;7.74016;11.426;0;-6.24459e-06;0;0;135223;3634.07;-0.0296024;0;0;-0.00546996;0
79;0.00446294;13.8279;10;33.1469;0;-0.077839;1.84156;46.9935;46.9935;968.42;0;0;0;0;0.713473;0;0;7850;78.0914;-7891.39;0;17678.3;19359.7;19.5682;19.5682;13.0599;0;-14.5341;-14.5341;13.0599;0;-0.0583594;0;0.711082;-0.0583594;0;0;0;0.000625134;0.562791;0.524905;-1.0877;-1.05355;0.524905;0.528645;0;0;0.469858;0.528645;-1.05355;0.524905;-0.0024459;-0.0024459;-0.0024459;74.0585;42.7673;21.5144;46.1134;46.1134;0.981272;87.8218;23.1423;74.0585;41.1394;0;0;5.6522;41.1394;23.1423;74.0585;0;0;0;0;0;0;0;0;0;0;0;0;0;2.23826e-06;0;3.02926e-06;7.91482;11.3603;0;-8.30839e-06;0;0;133533;3653.41;0.0620927;0;0;-0.00547264;0
79;0.00446294;13.8279;11;31.6341;0;-2.47139;1.19066;30.9142;30.9142;915.376;0;0;0;0;0.734065;0;0;7850;94.4522;17270.6;0;28034.2;32927;17.1502;17.1502;10.6901;0;-13.4099;-13.4099;10.6901;0;-0.0833885;0;0.729313;-0.0833885;0;0;0;0.000668543;0.504048;0.424919;-0.928967;-0.91205;0.424919;0.487132;0;0;-0.30955;0.487132;-0.91205;0.424919;-0.00353417;-0.00353417;-0.00353417;50.2116;24.8326;19.9328;31.659;31.659;1.02409;59.1966;20.4526;24.8326;49.6918;0;0;3.933;49.6918;20.4526;24.8326;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.80418e-06;0;-9.21005e-07;6.60847;11.881;0;-8.74088e-06;0;0;146070;3509.86;0.102203;0;0;-0.00547015;0
79;0.00446294;13.8279;12;33.4877;0;-2.18066;1.06193;35.9564;35.9564;927.883;0;0;0;0;0.71306;0;0;7850;90.6173;-9535.7;0;21238.2;23280.7;21.0886;21.0886;12.4364;0;-17.0288;-17.0288;12.4364;0;-0.0806781;0;0.708482;-0.0806781;0;0;0;0.00053364;0.487306;0.448645;-0.935951;-0.734985;0.487306;0.247679;0;0;-0.975438;0.247679;-0.734985;0.487306;-0.00335889;-0.00335889;-0.00335889;43.0357;39.6608;5.98105;29.5592;29.5592;0.822084;54.7157;15.7448;43.0357;29.897;0;0;-15.281;29.897;15.7448;43.0357;0;0;0;0;0;0;0;0;0;0;0;0;0;4.46038e-07;0;-8.34098e-08;6.91043;11.7518;0;-9.8471e-06;0;0;141547;3561.65;0.132332;0;0;-0.00547262;0
84;0.0047454;14.7031;1;50.7259;8.43376e-82;30.293;3.12074;19.8385;19.8385;1120.23;0;0;0;0;12.6996;0;0;7850;42.2379;-814.573;0;15144.7;15166.6;54.4687;54.4687;35.6135;0;-41.0975;-41.0975;35.6135;0;-0.0549151;0;12.6995;-0.0549151;0;0;0;0.000242341;1.22485;0.541987;-1.76684;0.524138;1.22485;-1.74899;0;0;0.404429;-1.74899;0.524138;1.22485;0.000433108;0.000433108;0.000433108;1.38476;-11.6989;-13.3357;-7.88328;-7.88328;-0.397372;17.3796;-12.8228;-11.6989;0.871926;0;0;2.69929;0.871926;-12.8228;-11.6989;0;0;0;0;0;0;0;0;0;0;0;0;0;4.88797e-08;0;-1.88407e-08;12.2493;10.1;0;-1.89251e-05;0;0;159350;3357.81;-0.211614;0;0;0.000677557;0
84;0.0047454;14.7031;2;48.7398;1.68675e-81;30.3274;3.4123;20.9275;20.9275;1120.97;0;0;0;0;12.6541;0;0;7850;42.2816;532.461;0;17025.7;17034;52.4388;52.4388;34.4838;0;-39.3095;-39.3095;34.4838;0;-0.0530514;0;12.654;-0.0530514;0;0;0;0.000229657;1.21841;0.654052;-1.87246;0.653194;1.21841;-1.8716;0;0;0.0931228;-1.8716;0.653194;1.21841;0.000470916;0.000470916;0.000470916;1.45159;-2.45582;-12.8912;-4.63182;-4.63182;-0.221327;12.0234;-11.7654;-2.45582;0.32581;0;0;3.85739;0.32581;-11.7654;-2.45582;0;0;0;0;0;0;0;0;0;0;0;0;0;-6.62514e-08;0;3.50891e-07;12.2496;10.1007;0;-1.84874e-05;0;0;157750;3376.13;-0.458459;0;0;0.000664105;0
84;0.0047454;14.7031;3;48.9705;0;28.2459;3.2056;49.9615;49.9615;1072.85;0;8.36215e-05;0;0;12.6646;0;0;7850;52.2511;4039.32;0;28574.4;28858.5;41.2225;41.2225;33.9295;0;-23.3264;-23.3264;33.9295;0;-0.00758604;0;12.6646;-0.00758604;0;0;0;0.000339634;1.15598;0.801414;-1.95739;0.623745;1.15598;-1.77973;0;0;-1.35438;-1.77973;0.623745;1.15598;-0.000506501;-0.000506501;-0.000506501;58.2624;23.3357;3.87997;28.4927;28.4927;0.570293;62.8116;23.1061;58.2624;4.10954;0;0;-2.10093;4.10954;23.1061;58.2624;0;0;0;0;0;0;0;0;0;0;0;0;0;-4.79239e-07;0;-3.7923e-07;10.7758;10.4746;0;-5.01186e-06;0;0;131700;3674.41;-0.272907;0;0;0.000667144;0
84;0.0047454;14.7031;4;51.2142;0;28.0153;3.11073;52.228;52.228;1069.98;0;0.00016616;0;0;12.7172;0;0;7850;52.414;384.963;0;26970;26972.8;43.4544;43.4544;35.6951;0;-24.7421;-24.7421;35.6951;0;-0.000486889;0;12.7172;-0.000486889;0;0;0;0.000325956;1.17949;0.737575;-1.91707;0.431819;1.17949;-1.61131;0;0;-1.69492;-1.61131;0.431819;1.17949;-0.000539506;-0.000539506;-0.000539506;57.354;27.7959;-2.21502;27.6449;27.6449;0.529313;63.4065;26.998;57.354;-1.41713;0;0;-4.82792;-1.41713;26.998;57.354;0;0;0;0;0;0;0;0;0;0;0;0;0;2.15777e-06;0;3.99398e-07;10.7418;10.4796;0;-2.83639e-06;0;0;130372;3689.61;-0.204915;0;0;0.000682676;0
84;0.0047454;14.7031;5;31.319;0;29.6541;4.48553;16.787;16.787;1215.2;0;0;0;0;12.4487;0;0;7850;27.73;-8023.57;0;8377.51;11600;45.3264;45.3264;20.2277;0;-40.5493;-40.5493;20.2277;0;-0.0147055;0;12.4487;-0.0147055;0;0;0;0.000344572;1.10026;0.568675;-1.66894;-1.65113;1.10026;0.550866;0;0;-0.397659;0.550866;-1.65113;1.10026;0.00241525;0.00241525;0.00241525;2.18293;-10.5572;-14.768;-7.71409;-7.71409;-0.459528;15.9111;-4.14034;-14.768;-4.23392;0;0;6.36989;-4.23392;-4.14034;-14.768;0;0;0;0;0;0;0;0;0;0;0;0;0;5.93407e-10;0;-2.03432e-10;15.4188;9.43495;0;-8.62312e-06;0;0;164350;3300.56;-2.52165;0;0;0.000600487;0
84;0.0047454;14.7031;6;33.5618;0;29.6787;3.15515;10.33;10.33;1191.95;0;0;0;0;12.4591;0;0;7850;29.4597;-12536.5;0;12505.2;17707.2;32.6217;32.6217;23.3493;0;-22.6907;-22.6907;23.3493;0;-0.0184809;0;12.4591;-0.0184809;0;0;0;0.000251561;1.20558;0.624646;-1.83023;-0.164442;1.20558;-1.04114;0;0;2.29299;-1.04114;-0.164442;1.20558;0.00167251;0.00167251;0.00167251;-8.77523;-11.1922;-19.3298;-13.0991;-13.0991;-1.26806;23.9948;-11.1582;-19.3298;-8.80924;0;0;0.284678;-8.80924;-11.1582;-19.3298;0;0;0;0;0;0;0;0;0;0;0;0;0;7.91919e-10;0;3.2966e-12;14.63;9.58706;0;-9.55429e-06;0;0;178885;3134.13;-0.235487;0;0;0.000604341;0
